NUSER,LOAD_0,LOAD_1,LOAD_2,SR,RES_TIME_get_related,RES_TIME_get_address,RES_TIME_get_orders,RES_TIME_get_cart,RES_TIME_add_item_to_cart,RES_TIME_get_catalogue2,RES_TIME_get_tags,RES_TIME_get_card,RES_TIME_login,RES_TIME_get_item,RES_TIME_get_customer,RES_TIME_get_catalogue1,RES_TIME_get_catalogue3,CPU_get_related,CPU_get_address,CPU_get_orders,CPU_get_cart,CPU_add_item_to_cart,CPU_get_catalogue2,CPU_get_tags,CPU_get_card,CPU_login,CPU_get_item,CPU_get_customer,CPU_get_catalogue1,CPU_get_catalogue3,MEM_get_related,MEM_get_address,MEM_get_orders,MEM_get_cart,MEM_add_item_to_cart,MEM_get_catalogue2,MEM_get_tags,MEM_get_card,MEM_login,MEM_get_item,MEM_get_customer,MEM_get_catalogue1,MEM_get_catalogue3
10,0,1,0,1,48.10292066002578,48.16210162785739,48.67450391426365,48.31502911558544,9.433782958537982,48.03276560509598,47.28172285066303,48.0354587239131,52.19629323781569,48.07707990572014,48.29681639762188,4.644135782123978,4.817574946567174,11.55,9.433333333333334,8.233333333333333,24.016666666666666,24.016666666666666,11.55,11.55,9.433333333333334,9.433333333333334,11.55,9.433333333333334,11.55,11.55,6.0,7.0,327.0,323.0,323.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
10,0,1,0,1,48.00410369210431,47.77330030317836,48.1609976334679,48.02338226174493,9.10477648965376,47.78527134361214,46.68840496559345,48.11991168941765,51.25224848425629,47.6248151454062,48.18467363388265,4.3350743294284415,4.724193347344386,11.294444444444444,9.661111111111111,8.394444444444444,23.766666666666666,23.766666666666666,11.294444444444444,11.294444444444444,9.661111111111111,9.661111111111111,11.294444444444444,9.661111111111111,11.294444444444444,11.294444444444444,6.0,7.0,327.0,323.0,323.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
10,0,1,0,1,47.87465464049566,48.57387408972437,48.07312890957767,48.04811420916881,9.147722393114735,47.5097099465286,46.6545233205975,48.42830795151431,51.05590229588509,47.77952683520292,48.04010314269616,4.348205877735976,4.732598473248161,11.594444444444443,9.627777777777778,8.344444444444445,23.95,23.95,11.594444444444443,11.594444444444443,9.627777777777778,9.627777777777778,11.594444444444443,9.627777777777778,11.594444444444443,11.594444444444443,6.0,7.0,327.0,323.0,323.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
10,0,1,0,1,48.19480227033145,48.50977991726691,48.24062108380888,48.11204426865476,9.260972198630142,47.63597665265576,46.86014530158574,48.561779124028014,51.34985325374132,47.60511928186435,48.234822310736426,4.3511486471344405,4.727938538108964,11.444444444444445,9.644444444444444,8.338888888888889,23.877777777777776,23.877777777777776,11.444444444444445,11.444444444444445,9.644444444444444,9.644444444444444,11.444444444444445,9.644444444444444,11.444444444444445,11.444444444444445,6.0,7.0,327.0,323.0,323.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
10,0,1,0,5,48.30636358994947,48.75178718321951,48.65957800422584,49.18898017350825,12.747472318576026,47.77976881636742,47.098954943723406,48.78470249978646,55.05427807779674,47.838333937321366,48.41566358746478,4.710471767966,4.869211897793615,11.922222222222222,9.755555555555556,8.311111111111112,24.694444444444443,24.694444444444443,11.922222222222222,11.922222222222222,9.755555555555556,9.755555555555556,11.922222222222222,9.755555555555556,11.922222222222222,11.922222222222222,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,1,0,5,48.25641150179416,48.39499240610953,48.468934107359466,49.060922652375,13.61010339196828,47.53709182004695,47.14167707911964,48.241737419310674,54.550473535396605,48.26278977707344,48.4786568837661,4.579117267457091,4.990356913360739,11.816666666666666,9.65,8.8,24.55555555555556,24.55555555555556,11.816666666666666,11.816666666666666,9.65,9.65,11.816666666666666,9.65,11.816666666666666,11.816666666666666,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,1,0,5,48.07651779268658,48.65784031790099,48.66613050020677,49.16547389848297,13.048007364468996,47.90598694819352,47.801117811610666,49.11309573553562,55.43939284027188,47.98688406233637,48.49231538118797,4.87677871509421,4.750170624163702,11.966666666666669,9.95,8.616666666666667,25.066666666666663,25.066666666666663,11.966666666666669,11.966666666666669,9.95,9.95,11.966666666666669,9.95,11.966666666666669,11.966666666666669,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,1,0,5,47.9309588498076,48.97666610800976,48.65080767474032,49.15271674550497,12.70003499342459,48.02870657251388,47.00593353231256,48.142231040893,54.53843915547861,47.85108831034757,48.54046516862866,4.695675238136707,4.79937867039757,11.86111111111111,9.844444444444443,8.28888888888889,24.961111111111112,24.961111111111112,11.86111111111111,11.86111111111111,9.844444444444443,9.844444444444443,11.86111111111111,9.844444444444443,11.86111111111111,11.86111111111111,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,1,0,5,48.08360497424478,48.34059940578693,48.40945742480359,49.07794549972243,12.956651317614847,47.621554150029446,46.653641868142856,48.18114171005593,54.78469057460769,47.77291867126559,48.352185260758816,4.625626704350369,4.755067564214447,11.71111111111111,9.86111111111111,8.522222222222222,24.761111111111116,24.761111111111116,11.71111111111111,11.71111111111111,9.86111111111111,9.86111111111111,11.71111111111111,9.86111111111111,11.71111111111111,11.71111111111111,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,1,0,10,48.56862019244922,49.803629293894296,49.612601743937496,50.54562922449168,17.570214430970612,48.90862851464066,47.8567219126324,49.095736267938186,58.691993309548366,49.01371034160432,49.273190302898485,5.506589087338347,5.3952501068786,11.833333333333334,9.683333333333334,8.25,25.1,25.1,11.833333333333334,11.833333333333334,9.683333333333334,9.683333333333334,11.833333333333334,9.683333333333334,11.833333333333334,11.833333333333334,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,1,0,10,48.5952661357077,49.20356253509678,49.09861130320589,50.16249923985117,17.789573225922894,48.26154273793831,47.3954987415498,48.68876940530106,57.21826849133828,48.21346011379395,48.77390468311533,4.909961754056436,5.162835673364542,11.727777777777778,9.894444444444444,8.355555555555556,25.605555555555554,25.605555555555554,11.727777777777778,11.727777777777778,9.894444444444444,9.894444444444444,11.727777777777778,9.894444444444444,11.727777777777778,11.727777777777778,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,1,0,10,48.81746286800324,49.03994609577077,48.967667865747615,50.233130907384,18.29319034961422,48.058770187776815,47.47520129406856,48.66867197824208,57.10098836676661,47.96899890722543,48.81873134776895,4.971998578681701,5.467317796214239,11.877777777777778,9.877777777777778,8.438888888888888,25.122222222222224,25.122222222222224,11.877777777777778,11.877777777777778,9.877777777777778,9.877777777777778,11.877777777777778,9.877777777777778,11.877777777777778,11.877777777777778,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,1,0,10,48.424547799953785,49.83166012153897,49.32057053810183,50.486743155273,17.658986657345988,48.39597484037354,47.74434548402717,49.13440400061568,57.69106597661386,48.507207326899824,48.964823071535264,5.282702816832437,5.500471040718504,11.71111111111111,9.72222222222222,8.5,25.41111111111111,25.41111111111111,11.71111111111111,11.71111111111111,9.72222222222222,9.72222222222222,11.71111111111111,9.72222222222222,11.71111111111111,11.71111111111111,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,1,0,10,48.73757839980876,49.05603893144273,49.793203669283066,50.88723128931297,19.88269470545164,48.66672794664875,48.32153127625299,50.07058622021298,59.06761861833159,48.789943543179625,49.48508408165825,5.506826694515769,6.109421410325343,11.622222222222222,10.105555555555556,8.63888888888889,25.711111111111112,25.711111111111112,11.622222222222222,11.622222222222222,10.105555555555556,10.105555555555556,11.622222222222222,10.105555555555556,11.622222222222222,11.622222222222222,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,0,1,1,49.38264171822711,49.6040677176684,50.76465541936698,49.90046344474108,12.153836130760402,49.32205623080114,48.87299861216001,49.80473893948006,55.0530163785285,49.159083584065,50.055892141600665,5.637896375900785,6.245303777478153,18.13888888888889,13.988888888888887,9.705555555555556,31.816666666666663,31.816666666666663,18.13888888888889,18.13888888888889,13.988888888888887,13.988888888888887,18.13888888888889,13.988888888888887,18.13888888888889,18.13888888888889,6.0,7.0,327.0,322.0,322.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
10,0,0,1,1,49.57346167302423,49.58660857663187,50.34518472281513,49.63837459862361,11.35853015901529,49.73453227774288,48.8400257076541,49.71591160688882,55.63072658895697,49.11453975144295,50.15036646340221,5.857668284132028,6.320116763169186,17.83888888888889,13.96111111111111,9.094444444444443,30.816666666666663,30.816666666666663,17.83888888888889,17.83888888888889,13.96111111111111,13.96111111111111,17.83888888888889,13.96111111111111,17.83888888888889,17.83888888888889,6.0,7.0,326.3388888888889,323.0,323.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
10,0,0,1,1,49.25222312713813,50.03767268741402,50.51518745858191,49.728556432908384,11.405431124407494,49.172092650348766,48.64439987748816,49.15429598999696,55.60531345804852,49.26336709577261,49.90748786690124,5.67776464590159,6.437170279330566,18.038888888888888,14.155555555555557,9.705555555555556,31.822222222222223,31.822222222222223,18.038888888888888,18.038888888888888,14.155555555555557,14.155555555555557,18.038888888888888,14.155555555555557,18.038888888888888,18.038888888888888,6.0,7.0,326.4055555555556,322.28333333333336,322.28333333333336,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
10,0,0,1,1,49.31262677558263,49.39603331719138,50.17294403609459,50.12522278236667,11.943873897333882,49.90924789848973,48.97090070545136,49.67518820814821,55.71269077923,49.07124937234063,50.00905924015966,5.906248187601546,6.214972813340299,17.516666666666666,14.15,9.216666666666669,35.31111111111111,35.31111111111111,17.516666666666666,17.516666666666666,14.15,14.15,17.516666666666666,14.15,17.516666666666666,17.516666666666666,6.0,7.0,327.0,322.0,322.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
10,0,0,1,1,49.25768011341734,49.44853312044286,49.89742019815873,49.60543526358568,11.309966021979411,49.56846395119206,48.57373684504996,49.95672691571767,54.69331735184343,48.99065143131404,49.79721785674398,5.6382835442116646,6.128831406273111,17.86111111111111,13.994444444444444,9.05,30.86111111111111,30.86111111111111,17.86111111111111,17.86111111111111,13.994444444444444,13.994444444444444,17.86111111111111,13.994444444444444,17.86111111111111,17.86111111111111,6.0,7.0,327.0,322.0,322.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
10,0,0,1,5,49.53436532315263,49.57602866131505,50.94825299991252,51.51728040461423,15.946079231711336,50.3037547254916,49.24417245525931,49.81727099174075,59.50091340843596,49.60255111392667,50.76656132512132,6.8276995596724745,6.489201421244638,18.33888888888889,14.555555555555555,9.377777777777778,32.71111111111111,32.71111111111111,18.33888888888889,18.33888888888889,14.555555555555555,14.555555555555555,18.33888888888889,14.555555555555555,18.33888888888889,18.33888888888889,7.0,7.7555555555555555,331.0,326.0,326.0,7.0,7.0,7.7555555555555555,7.7555555555555555,7.0,7.7555555555555555,7.0,7.0
10,0,0,1,5,49.67532194268642,49.62710932892491,50.75400320203034,50.76060097843137,15.946289042139815,49.538741588537135,49.07974995461501,49.66712745217991,58.97071276780088,49.54073241275501,50.49683158486411,6.349030508410307,7.290590796192735,18.3,14.61111111111111,9.316666666666666,32.28333333333333,32.28333333333333,18.3,18.3,14.61111111111111,14.61111111111111,18.3,14.61111111111111,18.3,18.3,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,0,1,5,49.387841750275136,49.43330038489609,50.98503977408591,51.02269977588931,15.844956542307044,49.94583290931072,48.84821801441857,49.63118448715964,60.25073350260515,49.61778918802332,50.83055651412726,6.4086641629511245,7.075866588858909,18.47222222222222,14.488888888888887,9.283333333333331,32.577777777777776,32.577777777777776,18.47222222222222,18.47222222222222,14.488888888888887,14.488888888888887,18.47222222222222,14.488888888888887,18.47222222222222,18.47222222222222,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,0,1,5,49.39538340182,49.62388230256157,51.02803568747424,51.37292694731794,15.949418721044012,50.321571220793686,49.49141831202251,49.61650198403553,60.36152086433956,49.49304732379469,51.08185476728703,6.709676721267451,7.377384835721883,18.038888888888888,14.422222222222222,9.488888888888887,32.46111111111111,32.46111111111111,18.038888888888888,18.038888888888888,14.422222222222222,14.422222222222222,18.038888888888888,14.422222222222222,18.038888888888888,18.038888888888888,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,0,1,5,49.691872494241615,49.94606591196498,50.39453798714324,51.21114642234093,16.241431027351446,50.513521584629046,48.938669038644136,50.33727673857966,60.06102513264953,49.45900154686547,50.78835598563733,6.47801461346916,6.977374904933514,18.55555555555556,14.28888888888889,9.355555555555556,32.52777777777778,32.52777777777778,18.55555555555556,18.55555555555556,14.28888888888889,14.28888888888889,18.55555555555556,14.28888888888889,18.55555555555556,18.55555555555556,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,0,1,10,51.24306082792277,51.253419215453874,51.29879666956007,53.39740863568292,23.66794727080202,50.77193796176735,52.27148348522223,52.08776993136777,64.26816739446629,50.43609983345959,52.77134350490461,7.791473039276171,8.422168179227974,18.177777777777777,14.333333333333334,9.116666666666667,32.31666666666667,32.31666666666667,18.177777777777777,18.177777777777777,14.333333333333334,14.333333333333334,18.177777777777777,14.333333333333334,18.177777777777777,18.177777777777777,7.0,8.0,331.0,326.31666666666666,326.31666666666666,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,0,1,10,51.45603945214837,51.14772956591463,51.17366922040511,53.12193263289925,23.629997661639603,51.06212556375216,51.80033746586764,51.82330247917277,64.57423246115285,50.42300966136938,52.47384680912047,7.281020477627667,7.622253208147613,18.427777777777777,14.183333333333334,9.21111111111111,32.294444444444444,32.294444444444444,18.427777777777777,18.427777777777777,14.183333333333334,14.183333333333334,18.427777777777777,14.183333333333334,18.427777777777777,18.427777777777777,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,0,1,10,51.75618682111675,51.30977447703624,51.5117197145936,53.26105404237751,24.138599637563004,51.16379266856886,51.79274305467653,51.52100345450711,65.19797504853646,50.425283378415685,52.636357586218345,7.47508742003911,8.2855530253169,18.18888888888889,14.244444444444444,9.15,32.12222222222222,32.12222222222222,18.18888888888889,18.18888888888889,14.244444444444444,14.244444444444444,18.18888888888889,14.244444444444444,18.18888888888889,18.18888888888889,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,0,1,10,51.40761952346081,50.70238953888546,51.53299923465841,53.08281930984233,24.269409251486472,52.03233259292134,51.24030700967253,51.927002302617154,63.93589654899469,50.371713485707,52.82499104638673,7.6233975097794415,8.233332821373853,18.377777777777776,14.2,9.416666666666666,31.633333333333333,31.633333333333333,18.377777777777776,18.377777777777776,14.2,14.2,18.377777777777776,14.2,18.377777777777776,18.377777777777776,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
10,0,0,1,10,51.33047323409084,50.82116142973751,51.10299335721963,52.78917554704169,23.082305439317228,50.8600080843998,51.4255067682825,51.57518663677644,63.51800271406588,50.06104611628879,52.06706407490629,7.02901696046884,7.783308715548436,18.322222222222223,14.422222222222222,9.116666666666667,32.43333333333333,32.43333333333333,18.322222222222223,18.322222222222223,14.422222222222222,14.422222222222222,18.322222222222223,14.422222222222222,18.322222222222223,18.322222222222223,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,1,0,0,1,49.58771753148751,49.67147965713333,49.869230786167485,49.37989634114872,11.233687879405592,49.528686523945545,48.61717188500975,50.02634123598649,54.97946158734694,48.863591846432,49.49918377402936,5.5943944787512025,6.00854072819941,19.16111111111111,9.766666666666667,4.6,26.63888888888889,26.63888888888889,19.16111111111111,19.16111111111111,9.766666666666667,9.766666666666667,19.16111111111111,9.766666666666667,19.16111111111111,19.16111111111111,6.0,7.0,327.0,323.0,323.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
13,1,0,0,1,49.4394681188777,49.74119401423585,49.9314483521279,49.30394868953703,10.6454360213307,49.251418674974616,48.42082489542217,49.05315059297988,55.24802592157864,48.77274184339999,49.54841891980884,5.534957549310264,6.161287849911944,19.08888888888889,10.044444444444444,4.411111111111111,26.594444444444445,26.594444444444445,19.08888888888889,19.08888888888889,10.044444444444444,10.044444444444444,19.08888888888889,10.044444444444444,19.08888888888889,19.08888888888889,6.0,7.0,327.0,324.0,324.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
13,1,0,0,1,49.24637239345811,49.25229474469208,50.07428773402789,49.18211336170291,11.34655234739944,48.83388654960025,48.02907074161813,49.35126578013606,54.37944253424553,48.47887569307783,49.11473924436589,5.369341685168208,5.733252950421233,19.427777777777777,9.9,4.45,26.883333333333333,26.883333333333333,19.427777777777777,19.427777777777777,9.9,9.9,19.427777777777777,9.9,19.427777777777777,19.427777777777777,6.0,7.0,327.0,323.0,323.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
13,1,0,0,1,49.311184392846826,49.3935140713802,50.08444743259716,49.35666729055981,10.776347985567735,49.21106821172568,48.36882943608806,48.92166242859405,54.74704923042829,48.72166689045434,49.396449983723954,5.416666679742048,5.855806916919089,19.2,9.944444444444445,4.511111111111111,26.416666666666668,26.416666666666668,19.2,19.2,9.944444444444445,9.944444444444445,19.2,9.944444444444445,19.2,19.2,6.0,7.0,327.0,323.0,323.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
13,1,0,0,1,49.24547874594844,48.92150840424484,50.42087345129593,49.23414569257584,10.752179000035618,49.25445744098173,48.26108947774741,48.92418396465995,54.222510070808944,48.67504957237075,49.3110448381582,5.473712404735757,5.852287661775635,19.45555555555556,10.072222222222225,4.727777777777778,26.383333333333333,26.383333333333333,19.45555555555556,19.45555555555556,10.072222222222225,10.072222222222225,19.45555555555556,10.072222222222225,19.45555555555556,19.45555555555556,6.0,7.0,327.0,323.0,323.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
13,1,0,0,5,49.58031916444369,50.08476397250144,50.52248187554859,50.37076433411956,15.64504505502275,49.52381044530279,48.50056229126845,50.20671199996617,59.032808761872126,48.90827388689905,50.05465586671938,5.671493942145673,6.252299058852644,20.133333333333333,10.411111111111111,4.722222222222222,28.17222222222222,28.17222222222222,20.133333333333333,20.133333333333333,10.411111111111111,10.411111111111111,20.133333333333333,10.411111111111111,20.133333333333333,20.133333333333333,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,1,0,0,5,49.87826739038017,50.27423499980811,50.5776774084552,50.53100589301451,17.02898665189423,49.70573937511213,48.960439116782446,50.611876392019816,58.3774648308806,49.00298080686699,50.01406612260349,5.8067371011381335,6.546257158291209,20.294444444444444,10.355555555555556,4.522222222222222,27.70555555555556,27.70555555555556,20.294444444444444,20.294444444444444,10.355555555555556,10.355555555555556,20.294444444444444,10.355555555555556,20.294444444444444,20.294444444444444,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,1,0,0,5,49.51658992620955,49.729443554901486,50.3040548005421,50.20125308426915,15.25459072248244,49.76619832747154,48.0275665573958,49.143008340757255,58.24555430963571,48.848514759120704,49.542596117474325,5.698280006274072,6.145027041280216,20.57777777777778,10.52777777777778,4.561111111111111,28.27777777777778,28.27777777777778,20.57777777777778,20.57777777777778,10.52777777777778,10.52777777777778,20.57777777777778,10.52777777777778,20.57777777777778,20.57777777777778,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,1,0,0,5,49.34344014398148,49.26412060417028,49.93419084872798,50.32599027467337,15.803502472509637,49.00044813022975,48.27818536303703,50.54088390958592,57.91224626919208,48.87262702812098,49.770929695968334,5.606887528291802,6.152345301460095,20.522222222222226,10.555555555555555,4.422222222222223,28.17222222222222,28.17222222222222,20.522222222222226,20.522222222222226,10.555555555555555,10.555555555555555,20.522222222222226,10.555555555555555,20.522222222222226,20.522222222222226,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,1,0,0,5,49.71550061304901,49.942259321606336,50.27174789906018,50.17861544482551,15.458588764178987,49.042647711642736,48.33830128384578,49.71961147517008,57.91273700007932,48.72253955211941,49.59624665704573,5.586759348328686,5.972985169697987,20.55,10.383333333333333,4.755555555555556,28.116666666666667,28.116666666666667,20.55,20.55,10.383333333333333,10.383333333333333,20.55,10.383333333333333,20.55,20.55,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,1,0,0,10,49.86807059492959,49.56147278139276,50.93573777973048,51.76298713941558,19.512647718526555,49.50652621206663,50.040681205223066,50.65387193626777,62.90311980126005,49.32973417565016,50.82497933913889,6.553670144668178,7.278769250999796,20.3,10.333333333333334,4.983333333333333,28.28333333333333,28.28333333333333,20.3,20.3,10.333333333333334,10.333333333333334,20.3,10.333333333333334,20.3,20.3,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,1,0,0,10,50.04480692069327,49.15541808415608,50.467547233894805,51.9768641347086,17.609507027424065,49.96974031540852,49.997097943695074,50.37550272650437,61.70703206420934,49.40692020195707,50.56856368248848,6.339877126258619,6.909106574514598,20.605555555555554,10.355555555555556,4.522222222222222,28.32777777777778,28.32777777777778,20.605555555555554,20.605555555555554,10.355555555555556,10.355555555555556,20.605555555555554,10.355555555555556,20.605555555555554,20.605555555555554,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,1,0,0,10,50.54588871073175,50.63618952715868,50.9522249557417,52.084103007864165,21.21428243711781,50.077838267464095,50.890352132693685,51.28172906337005,62.46895591815701,49.94790116304669,51.554332589421485,6.222672226928657,7.262599994122619,19.944444444444443,10.52777777777778,4.2444444444444445,28.58888888888889,28.58888888888889,19.944444444444443,19.944444444444443,10.52777777777778,10.52777777777778,19.944444444444443,10.52777777777778,19.944444444444443,19.944444444444443,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,1,0,0,10,50.06406387856797,49.94742164833465,51.77562106312175,52.17235264661226,21.26715700064202,50.37998883876256,50.43108310544039,51.161356752985945,64.48453468657871,49.77351671274074,51.56698334968682,6.464572422069816,7.3536171242190225,20.38888888888889,10.488888888888887,4.611111111111111,28.711111111111112,28.711111111111112,20.38888888888889,20.38888888888889,10.488888888888887,10.488888888888887,20.38888888888889,10.488888888888887,20.38888888888889,20.38888888888889,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,1,0,0,10,49.975805845430216,49.631360399909646,50.31532905084069,51.50390032686282,20.564946551950506,49.87400323140314,49.42951322725912,49.76752540524039,61.94593557372905,49.4176651659565,50.636935184047736,6.158149980709434,6.798223830918985,20.444444444444443,10.483333333333333,4.5777777777777775,28.288888888888888,28.288888888888888,20.444444444444443,20.444444444444443,10.483333333333333,10.483333333333333,20.444444444444443,10.483333333333333,20.444444444444443,20.444444444444443,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,0,1,0,1,48.99858506529715,49.64710085300902,49.72348406597051,49.50187930732944,11.210511407582642,48.78977712276515,47.92239111658019,49.6253170520728,54.46697792751946,49.056546897250776,49.58629664454197,5.447753192433832,6.102026880454423,14.516666666666667,12.766666666666667,10.7,31.372222222222224,31.372222222222224,14.516666666666667,14.516666666666667,12.766666666666667,12.766666666666667,14.516666666666667,12.766666666666667,14.516666666666667,14.516666666666667,7.0,7.0,327.0,324.0,324.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
13,0,1,0,1,49.162898720884655,49.48556106194571,49.93017211161526,49.70791837195674,11.140818466602855,48.65157734145984,48.53050358471452,49.47978676171347,54.58583232745392,49.01923490406072,49.53139553971821,5.519714324895128,6.197564950741183,14.75,12.65,10.55,31.43888888888889,31.43888888888889,14.75,14.75,12.65,12.65,14.75,12.65,14.75,14.75,7.0,7.0,327.0,324.0,324.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
13,0,1,0,1,49.27991062613388,49.054346071421776,49.595574599927886,49.33916499672326,11.56014254034546,49.60146358782927,48.345279846152366,49.54570250461291,54.16075863709989,49.111755748921176,49.62849639941543,5.490160658722874,5.867183092296518,14.533333333333331,12.6,10.916666666666666,31.75,31.75,14.533333333333331,14.533333333333331,12.6,12.6,14.533333333333331,12.6,14.533333333333331,14.533333333333331,7.0,7.0,327.0,324.0,324.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
13,0,1,0,1,49.27719151672462,48.53161023224189,49.45182309210723,49.199374153503854,10.9113622037818,48.85592623300641,48.382504552326814,49.36790225131288,54.52102460633311,48.88133256189777,49.45816529415824,5.303445059510446,6.081639322200669,14.7,12.783333333333331,11.238888888888887,31.58333333333333,31.58333333333333,14.7,14.7,12.783333333333331,12.783333333333331,14.7,12.783333333333331,14.7,14.7,7.0,7.0,327.0,324.0,324.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
13,0,1,0,1,49.4421198824369,48.91865792858533,49.40277052239798,49.35429172991824,12.024608947859026,49.0952510369355,48.225590541461806,49.16321469199959,53.94383492549923,48.92725660770163,49.66366099963033,5.390457172618534,6.01493015073804,14.633333333333333,12.55,11.022222222222222,31.794444444444444,31.794444444444444,14.633333333333333,14.633333333333333,12.55,12.55,14.633333333333333,12.55,14.633333333333333,14.633333333333333,7.0,7.0,327.0,324.0,324.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
13,0,1,0,5,49.743559726946565,49.38945431786124,50.32026938244272,51.12309228460981,16.594719397400237,50.875958578333005,49.09294952125162,50.70083642115427,59.727703122386544,49.72372306120186,50.77232640198545,6.292740753416683,7.339389670276873,16.11111111111111,13.333333333333334,11.483333333333333,34.06666666666667,34.06666666666667,16.11111111111111,16.11111111111111,13.333333333333334,13.333333333333334,16.11111111111111,13.333333333333334,16.11111111111111,16.11111111111111,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
13,0,1,0,5,49.83431362981258,49.10293727745604,50.16035709210247,50.60684947308757,15.70475294005527,48.85939387969922,48.66252647707233,50.63306567090977,57.54599624359037,49.13799095775499,49.83727835749048,5.841506849221648,7.111016846563969,15.72222222222222,12.988888888888887,11.255555555555556,33.65,33.65,15.72222222222222,15.72222222222222,12.988888888888887,12.988888888888887,15.72222222222222,12.988888888888887,15.72222222222222,15.72222222222222,7.0,8.0,331.0,326.0,326.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0
