NUSER,LOAD_0,LOAD_1,LOAD_2,SR,RES_TIME_get_catalogue2,RES_TIME_get_customer,RES_TIME_get_orders,RES_TIME_get_cart,RES_TIME_get_card,RES_TIME_get_address,RES_TIME_login,RES_TIME_get_related,RES_TIME_get_catalogue3,RES_TIME_get_catalogue1,RES_TIME_add_item_to_cart,RES_TIME_get_tags,RES_TIME_get_item,CPU_get_catalogue2,CPU_get_customer,CPU_get_orders,CPU_get_cart,CPU_get_card,CPU_get_address,CPU_login,CPU_get_related,CPU_get_catalogue3,CPU_get_catalogue1,CPU_add_item_to_cart,CPU_get_tags,CPU_get_item,MEM_get_catalogue2,MEM_get_customer,MEM_get_orders,MEM_get_cart,MEM_get_card,MEM_get_address,MEM_login,MEM_get_related,MEM_get_catalogue3,MEM_get_catalogue1,MEM_add_item_to_cart,MEM_get_tags,MEM_get_item
4,1,0,0,10,46.46793664440219,45.43831271285578,47.16069359656375,46.067351849354736,0.0,0.0,48.64108762808088,45.58399899199813,3.551040792534296,3.312088372957078,0.0,45.314468535237765,45.85098911877754,4.311111111111111,2.511111111111111,3.4833333333333334,8.03888888888889,2.511111111111111,2.511111111111111,2.511111111111111,4.311111111111111,4.311111111111111,4.311111111111111,8.03888888888889,4.311111111111111,4.311111111111111,7.0,7.0,363.0,353.0,7.0,7.0,7.0,7.0,7.0,7.0,353.0,7.0,7.0
4,1,0,0,10,46.44080809576919,45.431709272472936,47.106149708595886,46.02078986778936,0.0,0.0,48.85216461213952,45.37047354598111,3.486150543856221,3.3632609522901475,0.0,45.05263158464372,46.20403463320941,4.877777777777778,2.3666666666666667,3.6777777777777776,7.688888888888889,2.3666666666666667,2.3666666666666667,2.3666666666666667,4.877777777777778,4.877777777777778,4.877777777777778,7.688888888888889,4.877777777777778,4.877777777777778,7.0,7.0,363.0,353.1611111111111,7.0,7.0,7.0,7.0,7.0,7.0,353.1611111111111,7.0,7.0
4,1,0,0,10,46.406814596082,45.28525007138428,47.21450202954141,46.04397623076473,0.0,0.0,49.182047328995125,45.10782667187642,3.5274711964652576,3.2295291450136574,0.0,45.34411657591416,46.09238332224777,4.444444444444445,2.3777777777777778,3.3777777777777778,9.116666666666667,2.3777777777777778,2.3777777777777778,2.3777777777777778,4.444444444444445,4.444444444444445,4.444444444444445,9.116666666666667,4.444444444444445,4.444444444444445,6.0,7.0,363.0,358.3111111111112,7.0,7.0,7.0,6.0,6.0,6.0,358.3111111111112,6.0,6.0
4,1,0,0,10,46.4227641558531,45.575532085752265,47.29615707493842,45.90619131375032,0.0,0.0,48.79489120948667,45.31436986531248,3.644274751741001,3.34385305797332,0.0,45.050687685536026,46.18821027392374,4.833333333333333,2.533333333333333,3.655555555555555,9.522222222222222,2.533333333333333,2.533333333333333,2.533333333333333,4.833333333333333,4.833333333333333,4.833333333333333,9.522222222222222,4.833333333333333,4.833333333333333,6.455555555555556,7.0,363.0,355.6333333333333,7.0,7.0,7.0,6.455555555555556,6.455555555555556,6.455555555555556,355.6333333333333,6.455555555555556,6.455555555555556
4,0,1,0,1,46.94337386832845,45.43371801676484,47.1894100944094,46.12969240036741,45.451520394827206,45.521327224090975,48.837762402208206,45.16778750631171,3.6285203685493848,3.2056346104793088,6.920051999929312,44.826555684362816,45.403773679154185,4.416666666666667,3.855555555555556,7.094444444444444,10.577777777777778,3.855555555555556,3.855555555555556,3.855555555555556,4.416666666666667,4.416666666666667,4.416666666666667,10.577777777777778,4.416666666666667,4.416666666666667,7.0,7.0,356.68888888888887,373.0,7.0,7.0,7.0,7.0,7.0,7.0,373.0,7.0,7.0
4,0,1,0,1,46.92552334209292,45.55285487924326,47.18209078770276,46.15195230140054,45.95843385528784,45.32341015769098,48.730999774638086,45.64389784196752,3.5411746053604904,3.216821225013801,6.994294789556558,44.40282997376543,45.3842774081919,4.333333333333333,3.7888888888888888,7.788888888888889,9.744444444444444,3.7888888888888888,3.7888888888888888,3.7888888888888888,4.333333333333333,4.333333333333333,4.333333333333333,9.744444444444444,4.333333333333333,4.333333333333333,7.0,8.0,360.0,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
4,0,1,0,1,46.73437006596559,45.57543363804279,47.462755170582746,46.04454048039229,45.51431103946494,45.02261621038135,48.80447570374737,45.25192586827057,3.572969658020348,3.209899618173554,7.0426905791272905,44.64743190812059,45.33815402698795,4.266666666666667,3.9611111111111112,9.0,9.927777777777775,3.9611111111111112,3.9611111111111112,3.9611111111111112,4.266666666666667,4.266666666666667,4.266666666666667,9.927777777777775,4.266666666666667,4.266666666666667,7.0,8.0,359.77777777777777,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
4,0,1,0,1,46.54745168423496,45.39855157648761,47.22823458511508,46.08994745227477,45.3021502236975,45.11485217086661,48.811997934925394,45.21136994117114,3.485712329070099,3.201176226247714,7.033590553060333,44.74548227608466,45.25666767009504,4.461111111111111,4.138888888888889,7.95,10.188888888888888,4.138888888888889,4.138888888888889,4.138888888888889,4.461111111111111,4.461111111111111,4.461111111111111,10.188888888888888,4.461111111111111,4.461111111111111,7.0,7.0,357.6333333333333,372.9888888888889,7.0,7.0,7.0,7.0,7.0,7.0,372.9888888888889,7.0,7.0
4,0,1,0,1,46.96178282900196,45.68226411932877,47.50335507075238,46.19622053643752,45.46098230256528,45.49039223686697,48.918796294639925,45.13656040150013,3.5956695525639684,3.229144277632798,6.918987170760566,45.21371907881794,45.42221015912924,4.527777777777778,3.8222222222222224,8.405555555555555,10.63888888888889,3.8222222222222224,3.8222222222222224,3.8222222222222224,4.527777777777778,4.527777777777778,4.527777777777778,10.63888888888889,4.527777777777778,4.527777777777778,7.0,7.394444444444445,359.01666666666665,372.3944444444445,7.394444444444445,7.394444444444445,7.394444444444445,7.0,7.0,7.0,372.3944444444445,7.0,7.0
4,0,1,0,5,46.64996802664973,48.662175691907166,49.44882129890289,48.45704584770277,48.47158058109434,48.44009275676227,52.95106862420058,48.58411301327578,4.845805413315247,5.160512534362032,10.713877399951649,46.96123240001422,47.80626567843285,6.566666666666666,5.966666666666667,12.533333333333331,14.3,5.966666666666667,5.966666666666667,5.966666666666667,6.566666666666666,6.566666666666666,6.566666666666666,14.3,6.566666666666666,6.566666666666666,7.0,7.0,367.1333333333333,360.56666666666666,7.0,7.0,7.0,7.0,7.0,7.0,360.56666666666666,7.0,7.0
4,0,1,0,10,46.86335581785685,45.69950315110525,47.54474635036321,46.41732821943896,45.96743276573312,45.61110511750993,49.48505801476207,45.068472323054,3.508566908406807,3.3697029880746125,7.348245517963048,44.848997415952056,45.42941808491029,4.388888888888889,3.7111111111111112,8.477777777777778,10.622222222222222,3.7111111111111112,3.7111111111111112,3.7111111111111112,4.388888888888889,4.388888888888889,4.388888888888889,10.622222222222222,4.388888888888889,4.388888888888889,7.0,7.0,363.0,351.5833333333333,7.0,7.0,7.0,7.0,7.0,7.0,351.5833333333333,7.0,7.0
4,0,1,0,10,46.62243854621117,45.4910655959043,47.3803067892627,46.21470838650242,45.68663394730992,45.262290532027926,48.95657328625077,45.28598575926516,3.5227831680246013,3.303570056716466,7.016788583586004,44.75544268879949,45.36772623347246,4.238888888888889,3.6222222222222222,5.627777777777778,10.105555555555556,3.6222222222222222,3.6222222222222222,3.6222222222222222,4.238888888888889,4.238888888888889,4.238888888888889,10.105555555555556,4.238888888888889,4.238888888888889,7.0,7.0,364.0,348.0,7.0,7.0,7.0,7.0,7.0,7.0,348.0,7.0,7.0
4,0,1,0,10,46.56696905152926,45.85806737718849,47.10435358992327,46.45105464647534,45.74097500087439,45.25447614126621,49.00792690999791,45.49391320778069,3.4908566101569103,3.466539361502426,7.172656362889903,44.65672331155344,45.4825527876788,4.227777777777778,3.644444444444445,5.266666666666667,9.97222222222222,3.644444444444445,3.644444444444445,3.644444444444445,4.227777777777778,4.227777777777778,4.227777777777778,9.97222222222222,4.227777777777778,4.227777777777778,7.0,7.0,364.0,348.72777777777776,7.0,7.0,7.0,7.0,7.0,7.0,348.72777777777776,7.0,7.0
4,0,1,0,10,46.81476285622921,45.77883814351401,47.46884878945919,46.3322408900879,46.046113234403386,45.30789829864675,49.27455290839332,45.36904843487057,3.51147263521758,3.509325085314813,8.389022519929915,44.71391049446538,45.58447251373945,4.438888888888889,3.688888888888889,11.477777777777778,10.505555555555556,3.688888888888889,3.688888888888889,3.688888888888889,4.438888888888889,4.438888888888889,4.438888888888889,10.505555555555556,4.438888888888889,4.438888888888889,7.0,7.0,363.75,349.8722222222222,7.0,7.0,7.0,7.0,7.0,7.0,349.8722222222222,7.0,7.0
4,0,1,0,10,46.682732793209205,45.61323050580111,47.22839128595074,46.12722052968216,45.513913105128566,45.49086199999279,48.83934826742506,45.14846820189609,3.4390067921304324,3.249152697175331,7.140112362534425,44.73507066212697,45.26204152377837,4.5,3.6777777777777776,9.833333333333334,9.822222222222225,3.6777777777777776,3.6777777777777776,3.6777777777777776,4.5,4.5,4.5,9.822222222222225,4.5,4.5,7.0,7.0,364.0,349.0,7.0,7.0,7.0,7.0,7.0,7.0,349.0,7.0,7.0
4,0,0,1,1,46.616203323136645,45.48761247817698,47.6343837562451,46.03449425200032,45.60426292567581,45.34925496496789,49.15205546695281,45.38569056330346,3.502032388766514,3.197739751279798,6.536772362520567,44.89306007424475,45.513960361545934,6.511111111111111,5.588888888888889,6.288888888888889,12.405555555555557,5.588888888888889,5.588888888888889,5.588888888888889,6.511111111111111,6.511111111111111,6.511111111111111,12.405555555555557,6.511111111111111,6.511111111111111,7.0,7.611111111111111,358.0777777777778,373.0,7.611111111111111,7.611111111111111,7.611111111111111,7.0,7.0,7.0,373.0,7.0,7.0
4,0,0,1,1,46.752834056713645,45.39544233791812,47.51007209312749,45.96558532140735,45.41364945389949,45.24305672048008,48.80174917023716,45.42372264186905,3.457988222597592,3.1750506382847283,6.761103087256349,45.02841298244477,45.47175839129046,6.366666666666666,5.177777777777778,11.03888888888889,11.85,5.177777777777778,5.177777777777778,5.177777777777778,6.366666666666666,6.366666666666666,6.366666666666666,11.85,6.366666666666666,6.366666666666666,7.0,8.0,363.44444444444446,372.0,8.0,8.0,8.0,7.0,7.0,7.0,372.0,7.0,7.0
4,0,0,1,1,46.68049043918828,45.38917990148328,47.492134360317664,45.85766333058258,45.65323114416874,45.25017930130491,48.86764864104781,45.4384001572434,3.544226695742944,3.181158953740621,6.71341093458191,44.88736306096974,45.43734063564394,6.4,5.261111111111111,11.727777777777778,12.488888888888887,5.261111111111111,5.261111111111111,5.261111111111111,6.4,6.4,6.4,12.488888888888887,6.4,6.4,7.0,8.0,361.6555555555556,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
4,0,0,1,1,46.7116283318446,45.49313763383284,47.49058353633489,46.06773248028718,45.63401428396789,45.58622485601359,48.997861535863,45.41587854800719,3.496134353879896,3.200522263704045,6.662029816716194,44.99760549324849,45.50947160766989,6.466666666666667,5.411111111111111,12.383333333333333,12.483333333333333,5.411111111111111,5.411111111111111,5.411111111111111,6.466666666666667,6.466666666666667,6.466666666666667,12.483333333333333,6.466666666666667,6.466666666666667,7.0,8.0,358.9888888888889,372.6833333333333,8.0,8.0,8.0,7.0,7.0,7.0,372.6833333333333,7.0,7.0
4,0,0,1,1,46.75259328822264,45.43453167215445,47.49307931420058,45.98012589076295,45.665876904069,45.44500914416223,49.0770368737935,45.2991186245316,3.4334423449827107,3.1639130371258086,6.770463904135736,44.79028424904207,45.490181884989326,6.433333333333334,5.677777777777778,7.411111111111111,12.11111111111111,5.677777777777778,5.677777777777778,5.677777777777778,6.433333333333334,6.433333333333334,6.433333333333334,12.11111111111111,6.433333333333334,6.433333333333334,7.0,8.0,359.45,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
4,0,0,1,10,46.57547190014093,45.4361649030347,47.10091849668994,46.09816373388972,45.64421400085124,45.35309221188325,49.00009912930665,45.16757886780066,3.378521493604322,3.1910324729971227,7.205592848116621,45.37105216896433,45.47040501256631,5.933333333333334,5.2,6.533333333333333,13.22222222222222,5.2,5.2,5.2,5.933333333333334,5.933333333333334,5.933333333333334,13.22222222222222,5.933333333333334,5.933333333333334,7.0,7.0,364.0,348.0,7.0,7.0,7.0,7.0,7.0,7.0,348.0,7.0,7.0
4,0,0,1,10,46.41936619966886,45.612895889717095,46.6843629612364,46.15012415410168,45.65420233303362,45.48606618204975,49.01564984689212,45.474604675547546,3.6051225327776777,3.3094034381016453,6.814050259375017,45.22536231150188,45.59232986251861,6.016666666666667,4.988888888888889,4.555555555555555,12.033333333333331,4.988888888888889,4.988888888888889,4.988888888888889,6.016666666666667,6.016666666666667,6.016666666666667,12.033333333333331,6.016666666666667,6.016666666666667,7.0,7.405555555555556,366.0,348.0,7.405555555555556,7.405555555555556,7.405555555555556,7.0,7.0,7.0,348.0,7.0,7.0
4,0,0,1,10,46.49878394320301,45.79715803886484,47.04939314410237,46.43538135240028,45.8284286667872,45.7419091043767,49.15351523772163,45.790297833527845,3.724785970090042,3.3626164530620533,7.011014808841691,45.50766484017909,45.61469159833671,5.761111111111111,5.122222222222222,4.844444444444444,12.494444444444444,5.122222222222222,5.122222222222222,5.122222222222222,5.761111111111111,5.761111111111111,5.761111111111111,12.494444444444444,5.761111111111111,5.761111111111111,7.0,7.0,366.0,348.6166666666667,7.0,7.0,7.0,7.0,7.0,7.0,348.6166666666667,7.0,7.0
4,0,0,1,10,46.45774278371974,45.55182361386823,47.45461495954351,46.09324657193648,46.029783380850326,45.79384049735318,48.91168333156264,45.46085697150481,3.4530765881073497,3.2423910234628783,6.748223605903886,45.34414630734515,45.55390109319805,5.705555555555556,4.9,22.516666666666666,12.838888888888889,4.9,4.9,4.9,5.705555555555556,5.705555555555556,5.705555555555556,12.838888888888889,5.705555555555556,5.705555555555556,7.0,7.0,364.80555555555554,348.0,7.0,7.0,7.0,7.0,7.0,7.0,348.0,7.0,7.0
4,0,0,1,10,46.666994909236806,45.69104192560359,46.9615266422947,46.08420762672985,45.55395430235396,45.76716367544624,49.203508266101096,45.74120417766442,3.6572232772268607,3.361997477215189,6.655572182148618,45.012688042948255,45.760179629052296,5.9,5.022222222222222,5.15,11.75,5.022222222222222,5.022222222222222,5.022222222222222,5.9,5.9,5.9,11.75,5.9,5.9,7.0,7.0,365.0,348.0,7.0,7.0,7.0,7.0,7.0,7.0,348.0,7.0,7.0
7,1,0,0,1,46.428366292915726,45.279682701131385,47.07882476671494,45.70926024144413,45.89649095995507,45.39001795972581,49.196134291904805,45.318874959877846,3.4187061287384872,3.0241827591485206,6.613967133210584,45.08148946010456,45.990261718602525,8.283333333333333,4.95,3.333333333333333,12.572222222222225,4.95,4.95,4.95,8.283333333333333,8.283333333333333,8.283333333333333,12.572222222222225,8.283333333333333,8.283333333333333,7.0,8.0,367.0,372.0,8.0,8.0,8.0,7.0,7.0,7.0,372.0,7.0,7.0
7,1,0,0,1,46.474797631706345,45.25664913050417,47.05551811310363,45.77725518545927,45.22862743430635,45.06020945341637,49.22590563162876,45.40635177949648,3.3836703032325177,3.037702744596542,6.748918434248863,44.99936953266788,46.01677445892495,8.422222222222222,4.861111111111111,3.3,12.633333333333333,4.861111111111111,4.861111111111111,4.861111111111111,8.422222222222222,8.422222222222222,8.422222222222222,12.633333333333333,8.422222222222222,8.422222222222222,7.0,8.0,363.0,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
7,1,0,0,1,46.608741370442594,45.30723127784182,47.29347985156387,45.79696355285244,45.78173502673357,45.85222813291088,49.073090397111,45.31531082615072,3.4578915629255653,3.107338747559248,6.5290927763463085,44.94382539251496,45.95672404226974,8.6,5.088888888888889,6.888888888888889,12.52777777777778,5.088888888888889,5.088888888888889,5.088888888888889,8.6,8.6,8.6,12.52777777777778,8.6,8.6,7.0,8.0,363.44444444444446,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
7,1,0,0,1,46.40563767403364,45.2721545597442,46.96360517329415,45.79405070848264,45.78025648016288,45.5702412132329,49.09083601925982,45.32433080751806,3.408438440059803,3.046213267536249,6.549442065893106,44.89806410374176,46.04273386474404,8.566666666666666,4.844444444444444,3.488888888888889,13.033333333333331,4.844444444444444,4.844444444444444,4.844444444444444,8.566666666666666,8.566666666666666,8.566666666666666,13.033333333333331,8.566666666666666,8.566666666666666,7.0,8.0,367.0,372.4333333333333,8.0,8.0,8.0,7.0,7.0,7.0,372.4333333333333,7.0,7.0
7,1,0,0,1,46.38425325041882,45.29475499412049,47.141021459383765,45.77322108574873,45.69941974671868,44.942252346663736,48.85654686126815,45.49361472288744,3.446411906652092,3.048765113198156,6.648188466739764,45.13453308889034,46.17305154012939,8.394444444444444,4.95,3.9277777777777776,12.644444444444444,4.95,4.95,4.95,8.394444444444444,8.394444444444444,8.394444444444444,12.644444444444444,8.394444444444444,8.394444444444444,7.0,8.0,367.0,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
7,1,0,0,10,46.626939568717255,45.66773006167616,47.12225345449244,46.112185130216645,45.91408579356291,45.13748893502937,48.87912914714714,45.52666887726309,3.531138882775145,3.231924659297739,6.7426770656783885,45.54742016598085,46.01314273419263,8.227777777777778,4.777777777777778,3.261111111111111,12.694444444444445,4.777777777777778,4.777777777777778,4.777777777777778,8.227777777777778,8.227777777777778,8.227777777777778,12.694444444444445,8.227777777777778,8.227777777777778,7.0,8.0,366.0,348.1666666666667,8.0,8.0,8.0,7.0,7.0,7.0,348.1666666666667,7.0,7.0
7,1,0,0,10,46.57211424860738,45.402989023102656,46.99448557959032,46.11998242556022,45.577012051982415,45.362959053086165,49.11004412364517,45.55505678376664,3.6255921552966432,3.2182306936471448,6.861684530748163,45.473651288653855,46.02395413563742,8.516666666666667,4.988888888888889,3.533333333333333,12.738888888888887,4.988888888888889,4.988888888888889,4.988888888888889,8.516666666666667,8.516666666666667,8.516666666666667,12.738888888888887,8.516666666666667,8.516666666666667,7.0,8.0,366.0,349.0,8.0,8.0,8.0,7.0,7.0,7.0,349.0,7.0,7.0
7,1,0,0,10,46.55156934465159,45.4307146507473,46.963704656364925,46.18328745118741,46.06777671482656,45.29401171399135,49.00726354976132,45.411946195544616,3.4767293434403563,3.128580938315111,7.066870841890114,45.513708584643055,45.96763200726774,8.333333333333334,4.472222222222222,3.388888888888889,13.188888888888888,4.472222222222222,4.472222222222222,4.472222222222222,8.333333333333334,8.333333333333334,8.333333333333334,13.188888888888888,8.333333333333334,8.333333333333334,7.0,8.0,366.0,349.0,8.0,8.0,8.0,7.0,7.0,7.0,349.0,7.0,7.0
7,1,0,0,10,46.32474941026459,45.72759793044081,46.89300241271768,46.11282028625906,45.94335571561136,45.27271946728858,49.00872525061101,45.72566000522146,3.6613727653512793,3.24311229544802,6.898219323741248,45.40813720190988,45.91300737633108,8.366666666666667,4.372222222222222,3.411111111111111,13.355555555555556,4.372222222222222,4.372222222222222,4.372222222222222,8.366666666666667,8.366666666666667,8.366666666666667,13.355555555555556,8.366666666666667,8.366666666666667,7.0,8.0,366.0,349.0,8.0,8.0,8.0,7.0,7.0,7.0,349.0,7.0,7.0
7,1,0,0,10,46.45958815383507,45.70147606200708,47.05275827846991,46.13296748202126,45.418333350461545,45.37777375360322,48.775742549856936,45.52667139106331,3.558720819984282,3.198301526445925,7.000301649730483,45.555159004433605,46.03333063083916,8.13888888888889,4.722222222222222,3.2444444444444445,12.555555555555555,4.722222222222222,4.722222222222222,4.722222222222222,8.13888888888889,8.13888888888889,8.13888888888889,12.555555555555555,8.13888888888889,8.13888888888889,7.0,8.0,366.0,349.0,8.0,8.0,8.0,7.0,7.0,7.0,349.0,7.0,7.0
7,0,1,0,1,46.63530006146175,45.52314349008155,47.06104935424679,45.988310278875375,45.54069772357731,45.74578953926041,49.05855863682203,45.16673868636315,3.425466194965292,3.112655775911011,6.699149999981096,44.85874130255886,45.46915383671557,6.472222222222222,5.75,6.544444444444444,13.977777777777778,5.75,5.75,5.75,6.472222222222222,6.472222222222222,6.472222222222222,13.977777777777778,6.472222222222222,6.472222222222222,7.0,8.0,362.5833333333333,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
7,0,1,0,1,46.629982302469074,45.5543012528125,47.20660769088695,45.98408017379163,45.3122050790434,45.19107473664151,49.053173550984354,45.45573772590648,3.3698305896765444,3.1598892852490152,6.818107829052392,44.66796205140268,45.62156201810217,6.333333333333333,5.627777777777778,5.838888888888889,13.683333333333334,5.627777777777778,5.627777777777778,5.627777777777778,6.333333333333333,6.333333333333333,6.333333333333333,13.683333333333334,6.333333333333333,6.333333333333333,7.0,8.0,361.2944444444444,373.0833333333333,8.0,8.0,8.0,7.0,7.0,7.0,373.0833333333333,7.0,7.0
7,0,1,0,1,46.91176002571667,45.53959954343355,47.14706764115263,45.86329885900189,45.39851000022042,45.42210273666569,49.04388139942986,45.33795565916484,3.423093871783632,3.112355634318409,6.9073040790260025,45.03613135912485,45.45380002588345,6.316666666666666,5.688888888888889,5.444444444444445,13.588888888888889,5.688888888888889,5.688888888888889,5.688888888888889,6.316666666666666,6.316666666666666,6.316666666666666,13.588888888888889,6.316666666666666,6.316666666666666,7.0,8.0,362.0,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
7,0,1,0,1,46.23373858247732,45.55896867236626,47.04984690155909,46.06479171855457,45.76515717082274,45.40577076300236,48.94606220900265,45.09212298528129,3.420518263006558,3.206156235077267,6.6532376316134005,44.83431418560303,45.511056443888144,6.438888888888889,5.333333333333333,5.361111111111111,13.366666666666667,5.333333333333333,5.333333333333333,5.333333333333333,6.438888888888889,6.438888888888889,6.438888888888889,13.366666666666667,6.438888888888889,6.438888888888889,7.0,8.0,362.0,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
7,0,1,0,1,46.61915525124268,45.34858275432547,47.11806732100836,45.91346773312379,45.31383225027017,45.19409215811864,49.08955123435806,45.20949114823317,3.397050687262657,3.0950615473966465,6.604223763325105,44.87575913842123,45.41464068592416,6.405555555555556,5.288888888888889,5.727777777777778,13.988888888888887,5.288888888888889,5.288888888888889,5.288888888888889,6.405555555555556,6.405555555555556,6.405555555555556,13.988888888888887,6.405555555555556,6.405555555555556,7.0,8.0,362.0,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
7,0,1,0,10,46.799181065470655,45.66022588213525,47.22763774513173,46.23034148111939,45.51613159827713,45.18270027232598,49.12577269434738,45.32595534434169,3.4621209701044653,3.301163341165333,6.7515722589337495,45.08554213563327,45.64387711352175,6.511111111111111,5.133333333333334,5.288888888888889,13.866666666666667,5.133333333333334,5.133333333333334,5.133333333333334,6.511111111111111,6.511111111111111,6.511111111111111,13.866666666666667,6.511111111111111,6.511111111111111,7.0,8.0,366.0,349.0,8.0,8.0,8.0,7.0,7.0,7.0,349.0,7.0,7.0
7,0,1,0,10,46.51668333143099,46.00976422870411,47.24888220967486,46.49627695811528,45.8194039992205,45.28920128680736,49.6525808052713,45.45620617022823,3.624846974733501,3.540536519429504,6.958674311005909,44.9558858040588,46.02239702959543,6.355555555555555,5.016666666666667,6.7444444444444445,13.533333333333331,5.016666666666667,5.016666666666667,5.016666666666667,6.355555555555555,6.355555555555555,6.355555555555555,13.533333333333331,6.355555555555555,6.355555555555555,7.0,8.0,366.72777777777776,349.0,8.0,8.0,8.0,7.0,7.0,7.0,349.0,7.0,7.0
7,0,1,0,10,46.839233608501054,45.63935835108606,47.23553029215359,46.18197865767295,45.66737006617976,45.42150790916526,49.248302399161815,45.17329258300563,3.5146838241992704,3.303906010442237,6.893569298917065,44.76963227648983,45.751438390539946,6.377777777777778,5.188888888888889,5.438888888888889,13.683333333333334,5.188888888888889,5.188888888888889,5.188888888888889,6.377777777777778,6.377777777777778,6.377777777777778,13.683333333333334,6.377777777777778,6.377777777777778,7.0,8.0,366.0,349.0,8.0,8.0,8.0,7.0,7.0,7.0,349.0,7.0,7.0
7,0,1,0,10,46.66567294957554,45.51619905721234,47.18848897552288,46.2795632353894,45.11207328484146,44.95519988277365,49.15575643776093,45.29381907285742,3.5276155477599125,3.2118646100401707,6.884433208154394,44.72422930201394,45.55843653093409,6.466666666666667,4.944444444444445,5.338888888888889,13.85,4.944444444444445,4.944444444444445,4.944444444444445,6.466666666666667,6.466666666666667,6.466666666666667,13.85,6.466666666666667,6.466666666666667,7.0,8.0,366.0,349.0,8.0,8.0,8.0,7.0,7.0,7.0,349.0,7.0,7.0
7,0,1,0,10,46.58039918066419,45.65291649644169,47.05946256113236,46.11478842080676,45.72619942875652,45.00634027301037,49.143146836928175,45.19922330412859,3.504687120808036,3.332527762020589,7.121305000120109,44.87535136139919,45.70833380168556,6.422222222222223,5.127777777777778,5.388888888888889,14.144444444444444,5.127777777777778,5.127777777777778,5.127777777777778,6.422222222222223,6.422222222222223,6.422222222222223,14.144444444444444,6.422222222222223,6.422222222222223,7.0,8.0,366.30555555555554,349.0,8.0,8.0,8.0,7.0,7.0,7.0,349.0,7.0,7.0
7,0,0,1,1,46.63458980995347,45.52637843493254,46.89244100565007,45.802104940858136,45.70348245124718,45.319360132032905,49.06917460204426,45.49339837133449,3.2876767213447,2.9909793772618944,6.35531062637854,45.1749090881096,45.70954806568651,9.97222222222222,8.116666666666667,6.022222222222222,17.933333333333334,8.116666666666667,8.116666666666667,8.116666666666667,9.97222222222222,9.97222222222222,9.97222222222222,17.933333333333334,9.97222222222222,9.97222222222222,7.0,8.0,361.31111111111113,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
7,0,0,1,1,46.36583711224463,45.472936682564445,46.94208817979078,45.8139469564674,45.46166434993211,45.58641323423408,49.05763366017338,45.222352187723885,3.314164318582045,2.997153990638137,6.369535456738252,45.17416352706106,45.814616720106166,10.2,8.377777777777778,5.911111111111111,17.511111111111113,8.377777777777778,8.377777777777778,8.377777777777778,10.2,10.2,10.2,17.511111111111113,10.2,10.2,7.0,8.0,361.1333333333333,374.0,8.0,8.0,8.0,7.0,7.0,7.0,374.0,7.0,7.0
7,0,0,1,1,46.55428936881045,45.43685934464923,46.96878107979807,45.84980732272335,45.54001533429791,45.53857249730324,48.86060274815844,45.47085829043202,3.347464128473145,2.9947861931334065,6.51254575268946,45.26441071476917,45.71818689057184,10.194444444444445,8.144444444444444,6.1,17.716666666666665,8.144444444444444,8.144444444444444,8.144444444444444,10.194444444444445,10.194444444444445,10.194444444444445,17.716666666666665,10.194444444444445,10.194444444444445,7.0,8.0,361.0,374.0,8.0,8.0,8.0,7.0,7.0,7.0,374.0,7.0,7.0
7,0,0,1,1,46.57428529460007,45.4230063509629,46.89136162804756,45.78261815106353,45.59179181848633,45.67571402886212,49.00377702721122,45.39593423468264,3.344140296563612,2.992308674197341,6.426290000011872,45.1394643006682,45.65954140067036,10.377777777777778,8.455555555555556,6.15,17.45,8.455555555555556,8.455555555555556,8.455555555555556,10.377777777777778,10.377777777777778,10.377777777777778,17.45,10.377777777777778,10.377777777777778,7.0,8.0,361.0,373.0,8.0,8.0,8.0,7.0,7.0,7.0,373.0,7.0,7.0
7,0,0,1,1,46.55182625851274,45.49089372952821,47.08191579987034,45.8789331168948,45.40324724536364,45.34459882052993,49.00809748656585,45.41150128728698,3.367174929808389,2.9740171029690936,6.482642260475825,45.111622502950624,45.654670358654464,10.166666666666666,8.333333333333334,5.972222222222222,17.883333333333333,8.333333333333334,8.333333333333334,8.333333333333334,10.166666666666666,10.166666666666666,10.166666666666666,17.883333333333333,10.166666666666666,10.166666666666666,7.0,8.0,361.0,374.0,8.0,8.0,8.0,7.0,7.0,7.0,374.0,7.0,7.0
